,test-mae-mean,test-mae-std,test-rmse-mean,test-rmse-std,train-mae-mean,train-mae-std,train-rmse-mean,train-rmse-std
15,2809.0230956000005,19.656077807279264,1.9071643999999999,0.00486284252675328,2808.8894532,4.552507065313663,1.9065372,0.0003413545956919305
16,2763.8888672000003,19.696773437027243,1.8125948,0.004859846022252171,2763.7300292,4.415756794538854,1.8119364,0.0003499209053486168
17,2718.2720704,19.60775301484894,1.7261552000000002,0.00478902413441409,2718.0812011999997,4.405637194713762,1.7254315999999998,0.0003730322238091084
18,2672.2861816,19.52707168016964,1.6467570000000002,0.004740385849274298,2672.0475586000002,4.404343304553069,1.6459524,0.0003466240614844949
19,2626.2215819999997,19.49148848504251,1.5737269999999999,0.004682972901907527,2625.9359862,4.370732746171416,1.5728338000000002,0.0004086726807605205
20,2580.2210938,19.400134599280747,1.5063388,0.004620724938794809,2579.8890626,4.354308297260691,1.5053822000000001,0.0003941336829046943
21,2534.3606934000004,19.364076258204754,1.4439874,0.00461561738448932,2533.9873536,4.331155482491968,1.4429762,0.0004146156774653197
22,2488.8683104,19.36290191698709,1.3862555999999997,0.004616564332921162,2488.4245606,4.247022832575797,1.3851572,0.0003739237355397665
23,2443.8773438,19.374248508775267,1.3326178,0.0046803251767371795,2443.371875,4.147924301387469,1.3314336,0.00031190485728830675
24,2399.4246582,19.422292429109113,1.2827678,0.004694232776503526,2398.8092772000005,3.9962207322658343,1.2814713999999998,0.0002865279044002625
25,2355.613037,19.39574066688028,1.2363474,0.004687052190876462,2354.8563476,3.9395746848428455,1.2349022,0.00029873426318383344
26,2312.4762206,19.373058272271848,1.1930166,0.004714448879773755,2311.5987306,3.915042801978658,1.1914452,0.0002911902470894209
27,2270.0919433999998,19.24792138365273,1.1525535999999998,0.0046581884719277,2269.0517578000004,3.924719721940766,1.1508518,0.00033269770062325935
28,2228.6739258,19.191399045219697,1.1147529999999999,0.004638773458577138,2227.4627442,3.8558022906052503,1.1129073999999999,0.000349170789156248
29,2188.0938478,19.22047114660248,1.0793066,0.004683827563008715,2186.7353516,3.6683963798449346,1.0773430000000002,0.00028268498368327726
30,2148.4860350000004,19.08704315891923,1.046047,0.004618541414775871,2146.9581544000002,3.6570405867528573,1.0439606,0.00029751275602903033
31,2109.8586424,19.003417687099844,1.0148524,0.004589614868374028,2108.1461426,3.588384654834486,1.0126344,0.0002470842771201706
32,2072.2196046,18.894264889546303,0.9855119999999999,0.004568015367749977,2070.2701662,3.533284517656323,0.9831626,0.0002838961782060449
33,2035.7588378,18.733499627435524,0.9579612000000001,0.004505595294741898,2033.5557861999998,3.552051822854701,0.9554568,0.00032944037396771895
34,2000.2605224,18.682752619363995,0.9320070000000001,0.004525038563371591,1997.7540528000002,3.40310962641174,0.929316,0.00029985062948074113
35,1965.8245362000002,18.618011133368807,0.9075626,0.004534221547300029,1963.0456298000001,3.243999097377364,0.9047298000000001,0.0002715683339419215
36,1932.4001219999998,18.558752860874897,0.8844801999999999,0.00451709160411875,1929.3483398,3.110574334820835,0.8814933999999999,0.0002869645274245808
37,1900.0080077999999,18.42380923076695,0.8627026000000001,0.0044709897606682045,1896.6383787999998,3.0197702324836655,0.8595606,0.00032014596670894556
38,1868.7464600000003,18.29765771277859,0.8421991999999999,0.0044214467948851454,1865.0508055999999,2.919378114866,0.8388996000000001,0.00032499452303079646
39,1838.539795,18.132041567929466,0.8228094,0.0043527264834813595,1834.4669434,2.9166126676333897,0.8193444,0.00037166468758815163
40,1809.439502,18.048300782657282,0.8045372000000001,0.004340206603377315,1804.9854734,2.8462002424108035,0.8009254,0.00038171958294012546
41,1781.3815920000002,17.93970181834332,0.7872226,0.004326152498467894,1776.5114988,2.810033585060987,0.7834443999999999,0.0003498431648610592
42,1754.4227294,17.82081318120702,0.7708858000000001,0.004308841719070222,1749.1043699999998,2.759371246151338,0.7669334,0.0003290462581461817
43,1728.3559082,17.768290210195563,0.7553981999999999,0.0042734470114884895,1722.5902345999998,2.657316924247357,0.7512642,0.00031943099411294414
44,1703.2376952,17.59740238377222,0.7407389999999999,0.004202958386660513,1697.0201172000002,2.745737910095445,0.7364293999999999,0.00036661183832493966
45,1679.0338134,17.48925664207543,0.7268589999999999,0.004177128247971328,1672.3784178,2.716432980678585,0.7223658000000001,0.0003841710035908702
46,1655.8434814,17.434477378500937,0.7137461999999999,0.004164969502889564,1648.6933838,2.6262614037462484,0.7090538,0.0003860981222435496
47,1633.5193604,17.28057101982848,0.701307,0.0041257247605723715,1625.9037598,2.577342347931125,0.6964342,0.00037850780705287916
48,1612.0817869999998,17.187751789164718,0.6895336000000001,0.004095666324299373,1604.0062990000001,2.528740228979793,0.6844785999999999,0.0003784275888462768
49,1591.538623,17.03301701702168,0.6784063999999999,0.004049934448852249,1582.9573729999997,2.5067754291389117,0.673162,0.00034935368897437733
50,1571.8751708,16.924688369995657,0.667863,0.0040198745751578125,1562.8008301999998,2.4481093804807754,0.6624424,0.0003367667442013727
51,1552.9612548,16.77719565515559,0.6578816000000001,0.00397968499255906,1543.4202636000002,2.426120352877122,0.65228,0.0003468342543636684
52,1534.8593260000002,16.587133797140027,0.6484593999999999,0.003931751802949934,1524.8993896,2.454637008632568,0.6426962,0.00034030480455027524
53,1517.5037109999998,16.34162406516932,0.6395214,0.003871098893079354,1507.0692627999997,2.4693882992646086,0.6335666,0.0003299112607959993
54,1500.8948974,16.152929577693126,0.6310627999999999,0.0038096746527755015,1490.011377,2.460357577049216,0.6249302,0.0003276994964902985
55,1484.9124512,15.862102619678877,0.6230233999999999,0.003744098962367314,1473.5609862,2.5475910678979647,0.6167082,0.00033089660016387255
56,1469.6414794,15.694208097930698,0.6154261999999999,0.00367842903424816,1457.8360349999998,2.500228069188675,0.608923,0.00035148086718912177
57,1455.1277832,15.591051239759514,0.6082348000000001,0.0036453866406733833,1442.8448240000002,2.463379344527428,0.6015469999999999,0.0003281115663916691
58,1441.1933838,15.373503220145318,0.6014124,0.003591421924530735,1428.4760740000002,2.4956416114912763,0.5945574,0.00032678714785011907
59,1427.9552004,15.234069664254388,0.5949812000000001,0.003548025276121926,1414.7498048,2.468593447775354,0.5879454,0.00031003973938836533
60,1415.2512696,15.151154853574226,0.5888788,0.0035121100438340455,1401.5642822,2.3994732569745034,0.5816595999999999,0.00032053867161389735
61,1403.1277832,14.946498955041458,0.5831261999999999,0.0034556467643554164,1388.9317868000003,2.4396928652626864,0.5757144,0.00030744924784424703
62,1391.5704836,14.700785213805073,0.5776676000000001,0.0033936274162023046,1376.928418,2.4937771707602914,0.5700936000000001,0.00032516924823853616
63,1380.4788572000002,14.463015368093517,0.5725018,0.0033270971972576874,1365.3890136,2.561041531755219,0.5647713999999999,0.0003499523396120977
64,1369.9335206,14.292131680546076,0.5676116,0.003275441930488159,1354.391211,2.5310206689101116,0.559724,0.0003491933561796562
65,1359.8664062,14.077809746114998,0.5629839999999999,0.0032101235490242528,1343.8810548000001,2.5798348203251655,0.5549398,0.00036308588515665617
66,1350.3273682000001,13.883871961440923,0.5586154000000001,0.0031630742387746794,1333.833667,2.5506441261655084,0.5503881999999999,0.0003520530641821222
67,1341.1288332,13.71665189767821,0.554467,0.00311700112287437,1324.1553953999999,2.5542427754811223,0.5460742,0.0003665937260783561
68,1332.4122071999998,13.567169067536163,0.5505654,0.003095862180394985,1314.9458252,2.526799740189393,0.5419944000000001,0.00035279263030851615
69,1324.193872,13.361840114137436,0.5468678,0.0030551040833333475,1306.2160158000002,2.5833448126320375,0.5381252,0.0003466620256099571
70,1316.2269531999998,13.250449571402378,0.5433656,0.0030293792499454463,1297.7745116,2.558222111551454,0.5344496,0.0003644083423853057
71,1308.690088,13.091124880253258,0.5400452,0.0029905123574397673,1289.7870360000002,2.510913032252359,0.5309772,0.0003676462430108427
72,1301.4910889999999,12.981843093838023,0.5369124000000001,0.0029677014405091588,1282.1889404,2.416053947810157,0.5277187999999999,0.00035315571636319404
73,1294.6651122,12.876988310654252,0.5339538,0.002931591335776512,1274.8988524000001,2.359846459483394,0.524606,0.00034641535762723163
74,1288.1564208,12.79574531075398,0.531161,0.002908060728389266,1267.9692872,2.285609943203717,0.5216687999999999,0.00034105917375141365
75,1281.8929442,12.61255410231542,0.5285132000000001,0.002864662730584533,1261.2777588000001,2.2720146528970733,0.51888,0.0003257594204316919
76,1275.9752686,12.451985985553117,0.5260192,0.002823580946245379,1254.9256106,2.2737043333595053,0.5162420000000001,0.00033604404473222343
77,1270.2752928,12.317584416783767,0.5236434,0.002789623171684649,1248.7614989999997,2.28581021710056,0.5137074,0.00031601556923670725
78,1264.8865234,12.198825115177327,0.5214086,0.002749506253857211,1242.963794,2.273666913153374,0.5113323999999999,0.0003321738099248652
79,1259.7724854,12.037013913326145,0.519301,0.0027110935063180755,1237.4050538,2.279014293054236,0.509072,0.00033284230500342765
80,1254.8815917999998,11.939839572836185,0.5172954000000001,0.002684499029614289,1232.1303466000002,2.189587134780424,0.5069324,0.00031811985162830423
81,1250.3138427999997,11.800618291987709,0.5154264000000001,0.002651775903050637,1227.1438966,2.1418426969128634,0.5049368000000001,0.0003223478866070225
82,1245.9374266,11.67766270505323,0.5136588000000001,0.0026279593908582425,1222.3613036000002,2.1821434655448293,0.5030344,0.0003480583859067415
83,1241.7723144,11.52359310401105,0.511986,0.0025846178054018012,1217.8470704,2.1609211175818803,0.5012378,0.000355544315100115
84,1237.7566161999998,11.446763389304145,0.5103868,0.0025694331203594094,1213.4677734000002,2.079296073213849,0.49951840000000003,0.00034414276107453106
85,1233.9070801999999,11.308194854103037,0.5088876,0.0025320545491754423,1209.2273192,2.0746824896232736,0.49788519999999997,0.0003423982476590747
86,1230.2415038,11.16475682402551,0.5074524,0.002486403716213434,1205.176953,2.151051840473816,0.49632899999999996,0.00037420048102586296
87,1226.7461182000002,11.074240325282267,0.5060906,0.0024703514405849305,1201.2394530000001,2.053984203494318,0.49482499999999996,0.00035254333067013426
88,1223.4129882,10.95039869383172,0.5048070000000001,0.0024296446653780434,1197.4908934,2.092736747747511,0.4933982,0.0003765205970461682
89,1220.2406494000002,10.814420719161738,0.5035998,0.002396952682052807,1193.8948242000001,2.1300697203533323,0.492049,0.00037259683305148613
90,1217.3179441999998,10.682614300117722,0.5024789999999999,0.0023541628660736086,1190.6507080000001,2.1625099260251535,0.4908282,0.0004028182716809032
91,1214.4978028,10.568408995642358,0.5013988,0.0023247972298675846,1187.4917237999998,2.205205004310909,0.489644,0.00040874001516856036
92,1211.8205812,10.50053000837362,0.5003908,0.002309767641993469,1184.5043701999998,2.162461395899054,0.4885358,0.00039845371123882966
93,1209.2342042,10.419147835603338,0.4994262,0.0022852472426413686,1181.5367188,2.1267879713568667,0.4874402,0.0003941610838223348
94,1206.7089356000001,10.257089756149018,0.49849560000000004,0.0022432888891090364,1178.679419,2.2164278037862086,0.486384,0.0004110070559005037
95,1204.3216064,10.131501625982697,0.49762199999999995,0.0022098493161299515,1175.9462892,2.1999262722887036,0.48539659999999996,0.00040129869174968777
96,1202.014551,10.042182102926203,0.49678380000000005,0.0021787925463430577,1173.2261718,2.2250898287115235,0.4844068,0.000397108750847913
97,1199.8360347999999,9.979932265549301,0.4959942,0.0021674564263209455,1170.7126708,2.161483561573307,0.48350299999999996,0.00038592175372735116
98,1197.7889648,9.889367951757437,0.49526319999999996,0.0021432437472205675,1168.3391358000001,2.165530600959112,0.4826574,0.0003665518244396085
99,1195.826001,9.78593564505599,0.4945696,0.0021180806028100042,1166.0360349999999,2.1681250528787914,0.4818414,0.00035564116747082195
100,1193.9755615999998,9.69026209208565,0.4939114,0.0020967742463126344,1163.8676513999999,2.17296977362474,0.4810786,0.00036148615464495337
101,1192.1966307999999,9.629320721744296,0.49329080000000003,0.002086980632396965,1161.8242186000002,2.144955875554025,0.4803672,0.00035529897269764263
102,1190.4857666,9.561121084243508,0.4926912,0.002064918729635617,1159.7868162,2.168290395018466,0.47965680000000005,0.00035846974767754194
103,1188.8797606,9.479678762291716,0.49213700000000005,0.0020369831614424224,1157.8707274,2.2063930747769587,0.4790038,0.0003703433001959181
104,1187.3142822000002,9.415881826381344,0.4915926,0.0020122164495898444,1156.006006,2.1836506671230174,0.4783647999999999,0.00039240815485920636
105,1185.7995116000002,9.314882872017346,0.491078,0.001978761127574521,1154.2103272,2.19645494131735,0.4777496,0.0004035693744574804
106,1184.4209718,9.23496483531111,0.49061279999999996,0.0019546459935241415,1152.5616698,2.1942095588191903,0.4771982,0.0003979806025423741
107,1183.057544,9.143119478663865,0.4901536,0.0019222125376762978,1150.9202392000002,2.2187129279595372,0.47664059999999997,0.00041744297814193113
108,1181.8100098,9.064057340680938,0.4897284,0.001903200210172338,1149.3682128,2.2476026524664676,0.47611780000000004,0.0004310129464412951
109,1180.557544,8.960451335019266,0.489309,0.0018754059827141253,1147.7797606,2.1654002999435433,0.4755834,0.0004070123339654442
110,1179.3453367999998,8.918964184555618,0.48891080000000003,0.0018581674197983285,1146.2790772,2.1521364857977434,0.4750808,0.0004159766339591615
111,1178.2446533999998,8.888533518861303,0.4885332,0.001854183960668423,1144.8952637999998,2.081783215353941,0.4746124000000001,0.00038538842743393863
112,1177.1861082,8.821228309876517,0.488181,0.0018443996313163829,1143.5624756000002,2.0783486773297875,0.474167,0.00036680294437204313
113,1176.1532228,8.757594610112776,0.4878408,0.001816140126752347,1142.2808106,2.1034094361070883,0.47374879999999997,0.0003847271240762613
114,1175.153369,8.696734153457765,0.4875104,0.00179016542252385,1140.9645263999998,2.1829754321273613,0.47331120000000004,0.0004212127253538192
115,1174.1952637999998,8.645030568667593,0.4872126,0.0017683728792310712,1139.7196776,2.1951199752628137,0.472907,0.00043278308654565916
116,1173.2822019999999,8.632847507328782,0.4869204,0.0017726405839876168,1138.5264404000002,2.1836819395802394,0.47252679999999997,0.00041892977931868664
117,1172.3910402000001,8.61710007984637,0.4866448,0.0017749088314614996,1137.3309083999998,2.1754252911492387,0.47212699999999996,0.00041441283763898515
118,1171.5439696,8.585074150258688,0.4863862,0.0017716917790631683,1136.212915,2.1000618165156846,0.47178719999999996,0.0003836265892765946
119,1170.7686522,8.517290223582252,0.48614320000000005,0.0017487374188253635,1135.2106204,2.1426758452458987,0.4714722,0.0004007040803386077
120,1170.0207764000002,8.485762597090377,0.4859083999999999,0.0017365380041911025,1134.2422849999998,2.1851162342253283,0.4711666,0.00042271862982366185
121,1169.2934082,8.469091269987413,0.4856792,0.0017324167397020772,1133.2660644,2.113260388890366,0.470852,0.0004155006618526519
122,1168.6062987999999,8.466987913152384,0.4854634,0.0017388086266176563,1132.249585,2.069216768304228,0.4705258,0.00041825418109087787
123,1167.9286378000002,8.438435796915666,0.4852518,0.0017289422662425601,1131.3114012,2.083016425958237,0.47023280000000006,0.00043270608962666285
124,1167.2585938,8.365370098371825,0.48504819999999993,0.0017091535214836596,1130.3610838,2.164132797195926,0.4699388,0.0004598270979400811
125,1166.6058838000001,8.26180377684021,0.484843,0.0016874540586338937,1129.3657716,2.1989674513245556,0.46961640000000004,0.00044866094102339053
126,1166.0375244,8.218845687234754,0.4846718,0.0016902847570749772,1128.5238524,2.2319118869626213,0.4693544,0.00045534979960465334
127,1165.4517087999998,8.227723616647493,0.48449480000000006,0.0016951584468715664,1127.6108644,2.136052435928681,0.4690626000000001,0.0004224436530473625
128,1164.9522217999997,8.178886952979171,0.48434140000000003,0.0016778937511058249,1126.8715822,2.121026711689252,0.46883660000000005,0.0004094291635924428
129,1164.4418946,8.104327210086524,0.4841844,0.0016577275530074353,1126.1182616,2.1372433605639696,0.46860080000000004,0.0004147675975772314
130,1163.9126464,8.010771452065876,0.48402320000000004,0.0016329884751583653,1125.3018798,2.2262761446077253,0.4683448,0.0004357817802524653
131,1163.393677,7.95848419109203,0.48387140000000006,0.0016193601946447804,1124.4701660000003,2.2538297101295304,0.4680822,0.0004441897792610687
132,1162.9025636000001,7.943133981391102,0.4837264,0.001611417587095278,1123.762329,2.2528083777130323,0.4678684000000001,0.0004385615578228409
133,1162.4302487999998,7.895182791268767,0.48358860000000004,0.0015929658627855203,1123.0125976000002,2.2725047002634287,0.46763940000000004,0.00046186820630997484
134,1161.9702392,7.845258882170244,0.48345479999999996,0.0015732192981272519,1122.3194824,2.3001850683053573,0.4674302,0.00047751037685060297
135,1161.505029,7.815434335018015,0.48332579999999997,0.0015703061357582606,1121.580615,2.328537149505917,0.4672052,0.00048116167760950477
136,1161.0752444,7.785905211523526,0.4831996,0.001564617090536851,1120.8987306000001,2.3580396168290125,0.46699720000000006,0.0004815617925043479
137,1160.6689208,7.757933374497516,0.4830774,0.0015525632483090566,1120.1860354,2.4166869843902092,0.4667686,0.0005210821816182069
138,1160.2619384,7.740504837094641,0.4829618,0.0015344166839551874,1119.5761962000001,2.3609307590349533,0.46659120000000004,0.0005166849717187463
139,1159.9105224,7.6984382265305165,0.4828682000000001,0.0015241639544353533,1119.0633546000001,2.4259451841650908,0.4664420000000001,0.0005453083531360989
140,1159.5388672,7.682576465537298,0.4827602,0.001523652112524375,1118.5037353999999,2.4187933187710513,0.4662756,0.0005393794953462816
141,1159.178296,7.675951479532298,0.4826646,0.0015280524336553397,1117.9355467999999,2.3806021199284046,0.4661052,0.0005273008249566841
142,1158.7783934,7.670311817575947,0.4825478,0.0015350782911630254,1117.2970946,2.3653459681701503,0.46590699999999996,0.0005067346445626026
143,1158.4416503999998,7.630160064586106,0.48245260000000006,0.001519542904955304,1116.7422119999999,2.3916619554953034,0.4657444,0.0005072264188703142
144,1158.1336182,7.6322683345208935,0.4823664,0.0015137168295292261,1116.2286622,2.3634170421332894,0.465588,0.0005098227142840891
145,1157.8487304,7.59794840937694,0.4822902,0.0015131546384953506,1115.6842528000002,2.342258727274917,0.4654204,0.0004943240232883749
146,1157.533838,7.618537932153876,0.48219779999999995,0.001516905718889596,1115.1370362000002,2.2477291656964713,0.4652446,0.00046058119805307145
147,1157.2368896,7.5589518652698535,0.482115,0.0015061147366651748,1114.5909668,2.2944621030022287,0.46507519999999997,0.0004592761260940966
148,1156.9473634,7.515696919805975,0.48203680000000004,0.0014989411462762682,1114.1144776,2.2636731618633563,0.464933,0.0004508347812669256
149,1156.6643796,7.499375008782928,0.48196200000000006,0.0015043157913150998,1113.553369,2.2529809543617376,0.4647606000000001,0.0004487215617730082
150,1156.3799806,7.47089937582198,0.4818812,0.001495746154934065,1113.0361572000002,2.210781095035623,0.4646078,0.0004369120735342518
151,1156.1175046,7.4730856168569435,0.481813,0.0014955848354406454,1112.557593,2.2055629856337715,0.4644612,0.00044582974328773764
152,1155.9004882000002,7.41526579403095,0.4817588,0.0014843240077557203,1112.1865482,2.2560817214609434,0.4643613999999999,0.0004522400247656115
153,1155.6637696,7.375094052627198,0.48170060000000003,0.001477727525628459,1111.7073974,2.2573849109523625,0.46420580000000006,0.00044283107388709715
154,1155.4365722,7.3770171679643015,0.4816344,0.0014795548790092297,1111.2920166000001,2.2093717472108834,0.46408059999999995,0.00041388384844060497
155,1155.2010987999997,7.3690904029201985,0.48157079999999997,0.001483963126226511,1110.8695802,2.145710767429364,0.4639476,0.0003959321153935397
156,1154.9920407999998,7.35915437122062,0.4815174,0.0014798921041751696,1110.4385742,2.1480365118588116,0.46382080000000003,0.0004083838390534017
157,1154.7632322,7.325282614917921,0.48145699999999997,0.001475324913366551,1109.9843994,2.0932114448406023,0.4636796,0.0003857753750565346
158,1154.5509034,7.322467218512791,0.48140419999999995,0.0014765090450112417,1109.5996338,2.0578329135691042,0.46357039999999994,0.00036961742383173987
159,1154.3301028,7.3163449832365055,0.4813396,0.0014893802200915576,1109.1717774,2.0447459434625794,0.46343939999999995,0.00034778303581399093
160,1154.1766848,7.304909658118527,0.4812956,0.0014901744327426912,1108.8380860000002,2.0168782613113203,0.46333660000000004,0.0003505827149190263
161,1153.9808594,7.268698644041151,0.4812405999999999,0.0014834085883531968,1108.4329834,2.0276553040772405,0.4632058,0.0003720168813373902
162,1153.8021239999998,7.30319585776558,0.4811898,0.001496791288055901,1108.0738036,1.9843481925954602,0.46309380000000006,0.00035646677264507926
163,1153.619629,7.272282911514257,0.4811412,0.0014884360113891254,1107.6880126,2.0501723208501628,0.4629707999999999,0.00037058084138282134
164,1153.4360351999999,7.237123721127449,0.4810918,0.0014905641079805932,1107.3016356,2.081064312403782,0.46284899999999995,0.00037025018568529773
165,1153.2980954,7.1993268485552235,0.48105020000000004,0.001477986386946788,1106.9897216,2.1347085304785014,0.4627496,0.00036077671765235236
166,1153.1288576,7.145115520473864,0.48100719999999997,0.0014679535959968217,1106.6019288,2.1840522572634145,0.4626232,0.000381203567664305
167,1152.933496,7.138649221142698,0.48095239999999995,0.0014707246649186252,1106.1104004000001,2.171300889789943,0.46246919999999997,0.0003906084484493395
168,1152.7633786000001,7.149819800369248,0.4809112,0.0014750885261570037,1105.6712646,2.173857660686276,0.462324,0.0003977421275148
169,1152.6100341999997,7.114557679788655,0.4808674,0.0014682986889594273,1105.3760984,2.179362568614855,0.46222719999999995,0.0004091344033444282
170,1152.4676757999998,7.100790138914638,0.4808298,0.0014623599283350261,1104.9930663999999,2.1701921039267194,0.46210380000000006,0.0004309888165602497
171,1152.2389408000001,7.02631130772742,0.4807690000000001,0.0014427882727552316,1104.5663084,2.2757745404449152,0.46197099999999997,0.0004535993827156248
172,1152.1111328,7.017742537847915,0.48074120000000004,0.0014402654477560675,1104.2483888000002,2.264771273305406,0.4618686,0.00045256186317452045
173,1151.968213,7.0193437345871565,0.4807034,0.0014409002186133533,1103.8929686,2.261781697757592,0.4617476,0.0004510975947619219
174,1151.7708008000002,7.0437301323345585,0.48064840000000003,0.0014601818516883456,1103.4570314,2.2249017832436024,0.46160199999999996,0.00044801473190063515
175,1151.6138916,7.032110065636704,0.48059899999999994,0.001455096972713507,1103.0903808,2.205112411148597,0.461482,0.0004360261460050305
176,1151.4276121999999,6.992873060747176,0.4805484,0.0014581306662984493,1102.6600830000002,2.3146013626865396,0.46134519999999996,0.0004602657493231575
177,1151.278296,7.00700335561518,0.4805046,0.0014527202896634985,1102.3358888,2.2580195637552154,0.46125039999999995,0.00046083472091412394
178,1151.0950438,7.011651999777829,0.4804558,0.0014490017805372098,1101.9090084000002,2.168142544520866,0.46111240000000003,0.00043681282032467507
179,1150.9207517999998,7.018894148725726,0.4804062,0.0014616244935002913,1101.5273194000001,2.221678535514861,0.4609868,0.00047749613611001675
180,1150.7557132000002,7.002126948955088,0.4803634,0.0014521240442882306,1101.1038574,2.174542775506721,0.46085760000000003,0.00045632953005476343
181,1150.6261719999998,6.976936826761932,0.4803254,0.001448376415162856,1100.8030272,2.1744080046185568,0.4607564,0.0004461522610051481
182,1150.480127,6.940286491258781,0.48028360000000003,0.0014409736430622134,1100.4368896,2.1928401818752468,0.46063299999999996,0.00043471737945474285
183,1150.3141114,6.955487903444476,0.48023560000000004,0.0014542044698047222,1100.0311522000002,2.202503292014468,0.46049559999999995,0.00043131964944805035
184,1150.1671385999998,6.959942507460481,0.4801938,0.0014500331582415703,1099.6721433999999,2.1856921642792564,0.46038060000000003,0.00041520818874391863
185,1150.0143798000001,6.9842822912803335,0.48015560000000007,0.001453617501270533,1099.344287,2.160955918255359,0.4602804,0.00041916898740245866
186,1149.8729736,6.995009022683945,0.4801212,0.0014531154668504433,1099.0165526,2.1314439039040627,0.4601826,0.0004273352782066913
187,1149.7209716000002,7.005059311097401,0.4800834,0.001457688800807625,1098.6629884,2.1009107578938666,0.460067,0.00040172378570354713
188,1149.577002,7.0029974884831345,0.4800394,0.0014648173401486085,1098.3136476,2.1218839455015934,0.45995559999999996,0.0004021067519950353
189,1149.4478272000001,7.037499196935055,0.48000119999999996,0.0014717871313474496,1097.9823239999998,2.080848606357418,0.45984780000000003,0.0003844764752231335
190,1149.36792,7.02996581615871,0.47997940000000006,0.001469956543575347,1097.7646238,2.057129960465141,0.4597732,0.0003838314213297164
191,1149.2529786,7.027833497708207,0.47994520000000007,0.0014716845314128987,1097.3888428,2.0512394937000935,0.45965439999999996,0.00040263909397871624
192,1149.1351074,7.034986143307934,0.4799098,0.0014687076496021927,1097.0824948000002,1.991126903870217,0.4595546,0.0003830037075538402
193,1149.0160887999998,7.015694518173843,0.4798738,0.0014757554539963648,1096.768213,2.014299408603993,0.4594498000000001,0.00038420796451922823
194,1148.9061768,7.017764096601871,0.479838,0.001472129206285921,1096.4788574,2.0192577079068834,0.45935819999999994,0.0003994983854785903
195,1148.800366,7.011696452241914,0.4798076,0.0014738091599660946,1096.113867,2.01334343999101,0.4592328,0.0004171231952313369
196,1148.6752686,6.999827207509075,0.47977299999999995,0.0014688222492868297,1095.8098632,2.030317502290962,0.4591412,0.00041597182596901357
197,1148.5541503999998,7.007779572473164,0.4797396,0.001473332766214069,1095.4913818,2.006117903262488,0.4590396,0.0004178988394336706
198,1148.4566406,7.015053354847421,0.47971060000000004,0.0014792504318066042,1095.2708986,2.0148965076710694,0.458967,0.0004161619876922842
199,1148.3662354,7.034704936139093,0.47968679999999997,0.0014925882754463812,1094.9945068000002,2.0973437615152557,0.458882,0.0004380296793597495
200,1148.2795654,7.011190502860008,0.4796614,0.0014898360446706765,1094.7523437999998,2.1475569315094147,0.45880100000000007,0.0004522158776513636
201,1148.1670898,7.036322839738426,0.47963459999999997,0.0014971958589309557,1094.467383,2.2278578284563024,0.45870940000000004,0.0004800744108989718
202,1148.0421875999998,6.97353874877209,0.4795984,0.0014845631815453217,1094.1009276,2.2485270724516644,0.4585852,0.0004553615706227399
203,1147.9202148,6.993081139188122,0.4795612,0.0014859361224494132,1093.7725097999999,2.2407601685541225,0.45847419999999994,0.00045483728958826237
